"V1","V2","V3","V4","V5","V6","V7","V8","V9","gene","TES_end","TES_pos_num","TES_pos","TES_pos_max","TES_type"
"NC_005791.1","RefSeq","gene",171362,172006,".","+",".","gene_id MMP0162; gene_name MMP0162;","MMP0162",172206,1,"172156","172156","T1"
"NC_005791.1","RefSeq","gene",172067,173104,".","+",".","gene_id MMP0163; gene_name MMP0163;","MMP0163",173304,2,"173135;173147","173135","T1"
"NC_005791.1","RefSeq","gene",173152,173586,".","-",".","gene_id MMP0164; gene_name MMP0164;","MMP0164",172952,1,"173076","173076","T1"
"NC_005791.1","RefSeq","gene",173677,174438,".","-",".","gene_id MMP0165; gene_name MMP0165;","MMP0165",173477,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",174448,175830,".","-",".","gene_id MMP0166; gene_name MMP0166;","MMP0166",174248,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",175831,176799,".","-",".","gene_id MMP0167; gene_name MMP0167;","MMP0167",175631,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",176801,177259,".","-",".","gene_id MMP0168; gene_name MMP0168;","MMP0168",176601,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",177372,178499,".","+",".","gene_id MMP0169; gene_name MMP0169;","MMP0169",178699,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",178521,179378,".","+",".","gene_id MMP0170; gene_name MMP0170;","MMP0170",179578,2,"179418;179450","179418","T1"
"NC_005791.1","RefSeq","gene",179382,180128,".","+",".","gene_id MMP0171; gene_name MMP0171;","MMP0171",180328,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",180131,180415,".","-",".","gene_id MMP0172; gene_name MMP0172;","MMP0172",179931,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",180497,181699,".","+",".","gene_id MMP0173; gene_name MMP0173;","MMP0173",181899,1,"181790","181790","T1"
"NC_005791.1","RefSeq","gene",181696,183072,".","-",".","gene_id MMP0174; gene_name MMP0174;","MMP0174",181496,2,"181549;181601","181549","T1"
"NC_005791.1","RefSeq","gene",183215,183679,".","+",".","gene_id MMP0175; gene_name MMP0175;","MMP0175",183879,1,"183875","183875","T2"
"NC_005791.1","RefSeq","gene",183704,186070,".","-",".","gene_id MMP0176; gene_name MMP0176;","MMP0176",183504,3,"183645;183658;183664","183658","T1"
"NC_005791.1","RefSeq","gene",186183,186542,".","-",".","gene_id MMP0177; gene_name MMP0177;","MMP0177",185983,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",186678,187496,".","-",".","gene_id MMP0178; gene_name MMP0178;","MMP0178",186478,1,"186676","186676","T1"
"NC_005791.1","RefSeq","gene",187497,190466,".","-",".","gene_id MMP0179; gene_name MMP0179;","MMP0179",187297,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",190641,191111,".","-",".","gene_id MMP0180; gene_name MMP0180;","MMP0180",190441,3,"190553;190605;190614","190614","T1"
"NC_005791.1","RefSeq","gene",191240,191779,".","-",".","gene_id MMP0181; gene_name MMP0181;","MMP0181",191040,3,"191175;191178;191187","191187","T1"
"NC_005791.1","RefSeq","gene",192024,192236,".","-",".","gene_id MMP0182; gene_name MMP0182;","MMP0182",191824,2,"191950;191969","191969","T1"
"NC_005791.1","RefSeq","gene",192407,193150,".","-",".","gene_id MMP0183; gene_name MMP0183;","MMP0183",192207,5,"192338;192341;192343;192361;192369","192369","T1"
"NC_005791.1","RefSeq","gene",193271,193654,".","-",".","gene_id MMP0184; gene_name MMP0184;","MMP0184",193071,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",193763,194524,".","+",".","gene_id MMP0185; gene_name MMP0185;","MMP0185",194724,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",194539,195159,".","+",".","gene_id MMP0186; gene_name MMP0186;","MMP0186",195359,5,"195175;195184;195192;195238;195328","195238","T1"
"NC_005791.1","RefSeq","gene",195229,196509,".","-",".","gene_id MMP0187; gene_name MMP0187;","MMP0187",195029,3,"195185;195193;195196","195193","T1"
"NC_005791.1","RefSeq","gene",196599,197528,".","+",".","gene_id MMP0188; gene_name MMP0188;","MMP0188",197728,3,"197541;197700;197723","197700","T1"
"NC_005791.1","RefSeq","gene",197613,197697,".","+",".","gene_id RNA_9; gene_name RNA_9;","RNA_9",197897,1,"197732","197732","T1"
"NC_005791.1","RefSeq","gene",198032,198409,".","+",".","gene_id MMP0189; gene_name MMP0189;","MMP0189",198609,1,"198553","198553","T1"
"NC_005791.1","RefSeq","gene",198646,199608,".","-",".","gene_id MMP0190; gene_name MMP0190;","MMP0190",198446,1,"198616","198616","T1"
"NC_005791.1","RefSeq","gene",199808,200512,".","-",".","gene_id MMP0191; gene_name MMP0191;","MMP0191",199608,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",200856,201914,".","+",".","gene_id MMP0192; gene_name MMP0192;","MMP0192",202114,1,"201933","201933","T1"
"NC_005791.1","RefSeq","gene",201999,202223,".","-",".","gene_id MMP0193; gene_name MMP0193;","MMP0193",201799,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",202514,203332,".","+",".","gene_id MMP0194; gene_name MMP0194;","MMP0194",203532,5,"203390;203398;203404;203407;203430","203390","T1"
"NC_005791.1","RefSeq","gene",203505,203849,".","+",".","gene_id MMP0195; gene_name MMP0195;","MMP0195",204049,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",204032,205093,".","+",".","gene_id MMP0196; gene_name MMP0196;","MMP0196",205293,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",205077,206036,".","+",".","gene_id MMP0197; gene_name MMP0197;","MMP0197",206236,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",206036,206818,".","+",".","gene_id MMP0198; gene_name MMP0198;","MMP0198",207018,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",206848,207624,".","+",".","gene_id MMP0199; gene_name MMP0199;","MMP0199",207824,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",207617,208225,".","+",".","gene_id MMP0200; gene_name MMP0200;","MMP0200",208425,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",208252,209379,".","+",".","gene_id MMP0201; gene_name MMP0201;","MMP0201",209579,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",210169,211125,".","+",".","gene_id MMP0202; gene_name MMP0202;","MMP0202",211325,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",211168,211401,".","+",".","gene_id MMP0203; gene_name MMP0203;","MMP0203",211601,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",211471,212001,".","+",".","gene_id MMP0204; gene_name MMP0204;","MMP0204",212201,1,"212038","212038","T1"
"NC_005791.1","RefSeq","gene",212528,213331,".","+",".","gene_id MMP0205; gene_name MMP0205;","MMP0205",213531,3,"213403;213412;213415","213403","T1"
"NC_005791.1","RefSeq","gene",213341,214006,".","+",".","gene_id MMP0206; gene_name MMP0206;","MMP0206",214206,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",214016,215158,".","+",".","gene_id MMP0207; gene_name MMP0207;","MMP0207",215358,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",215314,216543,".","+",".","gene_id MMP0208; gene_name MMP0208;","MMP0208",216743,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",216559,217113,".","-",".","gene_id MMP0209; gene_name MMP0209;","MMP0209",216359,1,"216519","216519","T1"
"NC_005791.1","RefSeq","gene",217251,218150,".","+",".","gene_id MMP0210; gene_name MMP0210;","MMP0210",218350,1,"218172","218172","T1"
"NC_005791.1","RefSeq","gene",218246,218914,".","+",".","gene_id MMP0211; gene_name MMP0211;","MMP0211",219114,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",218916,220640,".","-",".","gene_id MMP0212; gene_name MMP0212;","MMP0212",218716,4,"218807;218836;218839;218848","218848","T1"
"NC_005791.1","RefSeq","gene",220652,221533,".","-",".","gene_id MMP0213; gene_name MMP0213;","MMP0213",220452,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",221545,222096,".","-",".","gene_id MMP0214; gene_name MMP0214;","MMP0214",221345,1,"221514","221514","T1"
"NC_005791.1","RefSeq","gene",222212,222622,".","+",".","gene_id MMP0215; gene_name MMP0215;","MMP0215",222822,6,"222636;222639;222646;222649;222651;222659","222651","T1"
"NC_005791.1","RefSeq","gene",222645,224720,".","-",".","gene_id MMP0216; gene_name MMP0216;","MMP0216",222445,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",224723,225067,".","-",".","gene_id MMP0217; gene_name MMP0217;","MMP0217",224523,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",225098,225925,".","+",".","gene_id MMP0218; gene_name MMP0218;","MMP0218",226125,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",226294,227217,".","+",".","gene_id MMP0219; gene_name MMP0219;","MMP0219",227417,1,"227262","227262","T1"
"NC_005791.1","RefSeq","gene",227364,228833,".","+",".","gene_id MMP0220; gene_name MMP0220;","MMP0220",229033,3,"228851;228870;228903","228870","T1"
"NC_005791.1","RefSeq","gene",229031,230509,".","+",".","gene_id MMP0221; gene_name MMP0221;","MMP0221",230709,2,"230579;230589","230579","T1"
"NC_005791.1","RefSeq","gene",230588,230827,".","+",".","gene_id MMP0222; gene_name MMP0222;","MMP0222",231027,1,"230856","230856","T1"
"NC_005791.1","RefSeq","gene",230837,231115,".","+",".","gene_id MMP0223; gene_name MMP0223;","MMP0223",231315,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",231125,232408,".","+",".","gene_id MMP0224; gene_name MMP0224;","MMP0224",232608,2,"232431;232475","232431","T1"
"NC_005791.1","RefSeq","gene",232456,233460,".","-",".","gene_id MMP0225; gene_name MMP0225;","MMP0225",232256,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",233476,234177,".","-",".","gene_id MMP0226; gene_name MMP0226;","MMP0226",233276,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",234309,236621,".","-",".","gene_id MMP0227; gene_name MMP0227;","MMP0227",234109,4,"234247;234254;234261;234273","234254","T1"
"NC_005791.1","RefSeq","gene",236852,237973,".","+",".","gene_id MMP0228; gene_name MMP0228;","MMP0228",238173,2,"237999;238057","237999","T1"
"NC_005791.1","RefSeq","gene",238007,238738,".","-",".","gene_id MMP0229; gene_name MMP0229;","MMP0229",237807,1,"237961","237961","T1"
"NC_005791.1","RefSeq","gene",238779,239465,".","-",".","gene_id MMP0230; gene_name MMP0230;","MMP0230",238579,2,"238745;238755","238755","T1"
"NC_005791.1","RefSeq","gene",239547,239915,".","+",".","gene_id MMP0231; gene_name MMP0231;","MMP0231",240115,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",239930,240970,".","+",".","gene_id MMP0232; gene_name MMP0232;","MMP0232",241170,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",240972,241361,".","+",".","gene_id MMP0233; gene_name MMP0233;","MMP0233",241561,1,"241456","241456","T1"
"NC_005791.1","RefSeq","gene",241487,242635,".","+",".","gene_id MMP0234; gene_name MMP0234;","MMP0234",242835,5,"242678;242684;242687;242697;242706","242678","T1"
"NC_005791.1","RefSeq","gene",242635,243528,".","+",".","gene_id MMP0235; gene_name MMP0235;","MMP0235",243728,4,"243548;243557;243654;243683","243548","T1"
"NC_005791.1","RefSeq","gene",243562,243960,".","+",".","gene_id MMP0236; gene_name MMP0236;","MMP0236",244160,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",243929,244393,".","+",".","gene_id MMP0237; gene_name MMP0237;","MMP0237",244593,4,"244413;244497;244502;244511","244511","T1"
"NC_005791.1","RefSeq","gene",244445,244930,".","+",".","gene_id MMP0238; gene_name MMP0238;","MMP0238",245130,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",244932,245789,".","+",".","gene_id MMP0239; gene_name MMP0239;","MMP0239",245989,1,"245811","245811","T1"
"NC_005791.1","RefSeq","gene",245800,246333,".","+",".","gene_id MMP0240; gene_name MMP0240;","MMP0240",246533,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",246337,248100,".","+",".","gene_id MMP0241; gene_name MMP0241;","MMP0241",248300,4,"248202;248209;248247;248250","248202","T1"
"NC_005791.1","RefSeq","gene",248102,248371,".","-",".","gene_id MMP0242; gene_name MMP0242;","MMP0242",247902,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",248384,248758,".","-",".","gene_id MMP0243; gene_name MMP0243;","MMP0243",248184,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",248751,249767,".","-",".","gene_id MMP0244; gene_name MMP0244;","MMP0244",248551,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",249805,250146,".","-",".","gene_id MMP0245; gene_name MMP0245;","MMP0245",249605,3,"249769;249774;249779","249779","T1"
"NC_005791.1","RefSeq","gene",250204,250470,".","-",".","gene_id MMP0246; gene_name MMP0246;","MMP0246",250004,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",250463,250957,".","-",".","gene_id MMP0247; gene_name MMP0247;","MMP0247",250263,2,"250381;250384","250381","T1"
"NC_005791.1","RefSeq","gene",250957,251097,".","-",".","gene_id MMP0248; gene_name MMP0248;","MMP0248",250757,1,"250766","250766","T1"
"NC_005791.1","RefSeq","gene",251152,251442,".","-",".","gene_id MMP0249; gene_name MMP0249;","MMP0249",250952,8,"250958;251086;251096;251099;251101;251104;251109;251118","251109","T1"
"NC_005791.1","RefSeq","gene",251472,252176,".","-",".","gene_id MMP0250; gene_name MMP0250;","MMP0250",251272,3,"251276;251369;251393","251393","T1"
"NC_005791.1","RefSeq","gene",252275,253054,".","-",".","gene_id MMP0251; gene_name MMP0251;","MMP0251",252075,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",253425,253523,".","+",".","gene_id MMP0252; gene_name MMP0252;","MMP0252",253723,2,"253587;253592","253592","T1"
"NC_005791.1","RefSeq","gene",253586,255694,".","-",".","gene_id MMP0253; gene_name MMP0253;","MMP0253",253386,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",255837,257360,".","+",".","gene_id MMP0254; gene_name MMP0254;","MMP0254",257560,1,"257411","257411","T1"
"NC_005791.1","RefSeq","gene",257381,258280,".","+",".","gene_id MMP0255; gene_name MMP0255;","MMP0255",258480,1,"258306","258306","T2"
"NC_005791.1","RefSeq","gene",258316,258927,".","-",".","gene_id MMP0256; gene_name MMP0256;","MMP0256",258116,4,"258136;258230;258241;258246","258241","T1"
"NC_005791.1","RefSeq","gene",258939,259484,".","-",".","gene_id MMP0257; gene_name MMP0257;","MMP0257",258739,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",259616,259915,".","-",".","gene_id MMP0258; gene_name MMP0258;","MMP0258",259416,3,"259576;259581;259589","259589","T1"
"NC_005791.1","RefSeq","gene",260003,261010,".","-",".","gene_id MMP0259; gene_name MMP0259;","MMP0259",259803,2,"259836;259899","259899","T1"
"NC_005791.1","RefSeq","gene",261024,261665,".","-",".","gene_id MMP0260; gene_name MMP0260;","MMP0260",260824,3,"260901;260928;260974","260928","T1"
"NC_005791.1","RefSeq","gene",261844,262134,".","-",".","gene_id MMP0261; gene_name MMP0261;","MMP0261",261644,2,"261790;261811","261811","T1"
"NC_005791.1","RefSeq","gene",262131,262748,".","-",".","gene_id MMP0262; gene_name MMP0262;","MMP0262",261931,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",263868,264827,".","+",".","gene_id MMP0263; gene_name MMP0263;","MMP0263",265027,1,"264952","264952","T1"
"NC_005791.1","RefSeq","gene",264845,265900,".","+",".","gene_id MMP0264; gene_name MMP0264;","MMP0264",266100,1,"265924","265924","T1"
"NC_005791.1","RefSeq","gene",265936,266379,".","+",".","gene_id MMP0265; gene_name MMP0265;","MMP0265",266579,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",266419,267060,".","-",".","gene_id MMP0266; gene_name MMP0266;","MMP0266",266219,2,"266375;266381","266375","T1"
"NC_005791.1","RefSeq","gene",267080,267796,".","-",".","gene_id MMP0267; gene_name MMP0267;","MMP0267",266880,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",267810,268598,".","-",".","gene_id MMP0268; gene_name MMP0268;","MMP0268",267610,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",268844,270058,".","+",".","gene_id MMP0269; gene_name MMP0269;","MMP0269",270258,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",270082,270741,".","-",".","gene_id MMP0270; gene_name MMP0270;","MMP0270",269882,1,"270025","270025","T1"
"NC_005791.1","RefSeq","gene",270743,271441,".","-",".","gene_id MMP0271; gene_name MMP0271;","MMP0271",270543,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",271467,272258,".","-",".","gene_id MMP0272; gene_name MMP0272;","MMP0272",271267,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",272277,272984,".","-",".","gene_id MMP0273; gene_name MMP0273;","MMP0273",272077,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",273244,274248,".","+",".","gene_id MMP0274; gene_name MMP0274;","MMP0274",274448,3,"274289;274295;274311","274295","T1"
"NC_005791.1","RefSeq","gene",274455,277178,".","+",".","gene_id MMP0275; gene_name MMP0275;","MMP0275",277378,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",277203,278237,".","-",".","gene_id MMP0276; gene_name MMP0276;","MMP0276",277003,2,"277177;277185","277177","T1"
"NC_005791.1","RefSeq","gene",278367,279509,".","-",".","gene_id MMP0277; gene_name MMP0277;","MMP0277",278167,3,"278294;278324;278335","278294","T1"
"NC_005791.1","RefSeq","gene",279585,280046,".","+",".","gene_id MMP0278; gene_name MMP0278;","MMP0278",280246,1,"280213","280213","T1"
"NC_005791.1","RefSeq","gene",280059,281036,".","+",".","gene_id MMP0279; gene_name MMP0279;","MMP0279",281236,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",281057,281446,".","+",".","gene_id MMP0280; gene_name MMP0280;","MMP0280",281646,4,"281485;281492;281495;281508","281485","T1"
"NC_005791.1","RefSeq","gene",281507,283399,".","+",".","gene_id MMP0281; gene_name MMP0281;","MMP0281",283599,1,"283495","283495","T1"
"NC_005791.1","RefSeq","gene",283401,283877,".","-",".","gene_id MMP0282; gene_name MMP0282;","MMP0282",283201,1,"283366","283366","T1"
"NC_005791.1","RefSeq","gene",284066,284485,".","+",".","gene_id MMP0283; gene_name MMP0283;","MMP0283",284685,2,"284515;284520","284520","T1"
"NC_005791.1","RefSeq","gene",284645,286441,".","+",".","gene_id MMP0284; gene_name MMP0284;","MMP0284",286641,1,"286563","286563","T1"
"NC_005791.1","RefSeq","gene",286576,288036,".","+",".","gene_id MMP0285; gene_name MMP0285;","MMP0285",288236,4,"288095;288174;288195;288227","288095","T1"
"NC_005791.1","RefSeq","gene",288046,288276,".","+",".","gene_id MMP0286; gene_name MMP0286;","MMP0286",288476,1,"288286","288286","T1"
"NC_005791.1","RefSeq","gene",288282,289076,".","+",".","gene_id MMP0287; gene_name MMP0287;","MMP0287",289276,3,"289088;289094;289238","289094","T1"
"NC_005791.1","RefSeq","gene",289097,289852,".","+",".","gene_id MMP0288; gene_name MMP0288;","MMP0288",290052,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",289876,290958,".","-",".","gene_id MMP0289; gene_name MMP0289;","MMP0289",289676,3,"289837;289843;289850","289850","T1"
"NC_005791.1","RefSeq","gene",291206,291586,".","+",".","gene_id MMP0290; gene_name MMP0290;","MMP0290",291786,6,"291623;291632;291642;291649;291652;291721","291632","T1"
"NC_005791.1","RefSeq","gene",291659,293002,".","+",".","gene_id MMP0291; gene_name MMP0291;","MMP0291",293202,2,"293083;293197","293083","T1"
"NC_005791.1","RefSeq","gene",292999,293184,".","-",".","gene_id MMP0292; gene_name MMP0292;","MMP0292",292799,1,"292917","292917","T1"
"NC_005791.1","RefSeq","gene",293196,294122,".","-",".","gene_id MMP0293; gene_name MMP0293;","MMP0293",292996,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",294281,295129,".","+",".","gene_id MMP0294; gene_name MMP0294;","MMP0294",295329,4,"295153;295158;295207;295243","295153","T1"
"NC_005791.1","RefSeq","gene",295253,296158,".","+",".","gene_id MMP0295; gene_name MMP0295;","MMP0295",296358,2,"296273;296282","296273","T1"
"NC_005791.1","RefSeq","gene",296196,297284,".","-",".","gene_id MMP0296; gene_name MMP0296;","MMP0296",295996,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",297342,297758,".","-",".","gene_id MMP0297; gene_name MMP0297;","MMP0297",297142,4,"297286;297294;297313;297317","297294","T1"
"NC_005791.1","RefSeq","gene",297985,298569,".","+",".","gene_id MMP0298; gene_name MMP0298;","MMP0298",298769,5,"298616;298621;298642;298668;298675","298616","T1"
"NC_005791.1","RefSeq","gene",299518,299793,".","+",".","gene_id MMP0299; gene_name MMP0299;","MMP0299",299993,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",300053,300514,".","+",".","gene_id MMP0300; gene_name MMP0300;","MMP0300",300714,1,"300695","300695","T1"
"NC_005791.1","RefSeq","gene",300514,300894,".","+",".","gene_id MMP0301; gene_name MMP0301;","MMP0301",301094,2,"300924;300929","300929","T1"
"NC_005791.1","RefSeq","gene",301093,301452,".","+",".","gene_id MMP0302; gene_name MMP0302;","MMP0302",301652,4,"301474;301628;301645;301650","301474","T1"
"NC_005791.1","RefSeq","gene",301467,301604,".","-",".","gene_id MMP0303; gene_name MMP0303;","MMP0303",301267,3,"301413;301422;301432","301432","T1"
"NC_005791.1","RefSeq","gene",301670,302428,".","-",".","gene_id MMP0304; gene_name MMP0304;","MMP0304",301470,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",302475,303335,".","-",".","gene_id MMP0305; gene_name MMP0305;","MMP0305",302275,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",303341,305053,".","-",".","gene_id MMP0306; gene_name MMP0306;","MMP0306",303141,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",305126,305815,".","+",".","gene_id MMP0307; gene_name MMP0307;","MMP0307",306015,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",305972,306184,".","+",".","gene_id MMP0308; gene_name MMP0308;","MMP0308",306384,0,NA,NA,"T3"
